"YEAR","QUARTER","CITY1","CITY2","PASSENGERS FROM CITY1 TO CITY2","PASSENGERS FROM CITY2 TO CITY1","FREIGHT FROM CITY1 TO CITY2","FREIGHT FROM CITY2 TO CITY1"
"2016","Q1","JEDDAH","KOCHI","43238","47977","28.4","1861.4"
"2016","Q1","JEDDAH","KOZHIKODE","0","0","0","0"
"2016","Q1","JEDDAH","LUCKNOW","14116","16858","16.9","43"
"2016","Q1","JEDDAH","MUMBAI","52907","59288","30.5","1642.1"
"2016","Q1","KABUL","DELHI","38653","37587","200.3","1409.5"
"2016","Q1","KANDAHAR","DELHI","1066","1014","0","0"
"2016","Q1","KARACHI","DELHI","714","1608","2.8","3.9"
"2016","Q1","KARACHI","MUMBAI","1291","2830","2.4","44.1"
"2016","Q1","KATHMANDU","BENGALURU","0","0","0","0"
"2016","Q1","KATHMANDU","DELHI","79673","73436","65.4","403.2"
"2016","Q1","KATHMANDU","KOLKATA","3862","3780","0","3.2"
"2016","Q1","KATHMANDU","MUMBAI","13667","13012","26.7","12.3"
"2016","Q1","KATHMANDU","VARANASI","87","56","0","0"
"2016","Q1","KUALALUMPUR","AMRITSAR","4655","5233","0","0"
"2016","Q1","KUALALUMPUR","BENGALURU","18688","18152","319.1","450.4"
"2016","Q1","KUALALUMPUR","CHENNAI","26650","28339","827.9","389.4"
"2016","Q1","KUALALUMPUR","DELHI","43729","47099","1022.2","1187"
"2016","Q1","KUALALUMPUR","GOA","0","0","0","0"
"2016","Q1","KUALALUMPUR","HYDERABAD","21373","22892","132","179.1"
"2016","Q1","KUALALUMPUR","KOCHI","33160","38181","13","86.8"
"2016","Q1","KUALALUMPUR","KOLKATA","13597","13033","36","152.3"
"2016","Q1","KUALALUMPUR","MUMBAI","34504","35431","85.8","181.2"
"2016","Q1","KUALALUMPUR","TIRUCHIRAPALLY","64822","65596","0.1","653.5"
"2016","Q1","KUALALUMPUR","TRIVANDRUM","4946","4986","0","4"
"2016","Q1","KUALALUMPUR","VISAKHAPATNAM","6627","6999","46.5","70.8"
"2016","Q1","KUNMING","DELHI","3267","3519","0","0"
"2016","Q1","KUNMING","KOLKATA","8378","8844","28.7","128.5"
"2016","Q1","KUWAIT","AHMEDABAD","6578","6744","2.7","0.3"
"2016","Q1","KUWAIT","BENGALURU","3578","3849","0.3","0"
"2016","Q1","KUWAIT","CHENNAI","13618","13230","94.7","703.9"
"2016","Q1","KUWAIT","DELHI","11312","11541","176.3","298.4"
"2016","Q1","KUWAIT","GOA","2236","3193","4.7","1"
"2016","Q1","KUWAIT","HYDERABAD","1962","1833","5.1","0"
"2016","Q1","KUWAIT","KOCHI","16919","21576","44.1","1193.9"
"2016","Q1","KUWAIT","KOZHIKODE","5750","6214","7.7","5.5"
"2016","Q1","KUWAIT","MANGALORE","3420","3571","1.6","0"
"2016","Q1","KUWAIT","MUMBAI","33779","43617","104.2","1315.9"
"2016","Q1","KUWAIT","TRIVANDRUM","4848","5650","17.7","68.8"
"2016","Q1","LAHORE","DELHI","560","1756","2.9","6.4"
"2016","Q1","LEIPZIG","BENGALURU","0","0","0","6.4"
"2016","Q1","LEIPZIG","DELHI","0","0","1129.2","2955.4"
"2016","Q1","LONDON","AHMEDABAD","6372","10290","11.5","1.2"
"2016","Q1","LONDON","AMRITSAR","0","1058","0","0"
"2016","Q1","LONDON","BENGALURU","18462","21183","760","1320"
"2016","Q1","LONDON","CHENNAI","15233","16730","547","1056"
"2016","Q1","LONDON","DELHI","138773","142355","4650","7515.1"
"2016","Q1","LONDON","GOA","5377","7183","0.8","57.9"
"2016","Q1","LONDON","HYDERABAD","14663","16863","495","913"
"2016","Q1","LONDON","MUMBAI","105678","116571","4359.5","6284.7"
"2016","Q1","LUXEMBOURG","CHENNAI","0","0","0","0"
"2016","Q1","LUXEMBOURG","DELHI","0","0","0","0"
"2016","Q1","MALE","BENGALURU","9776","11180","1.5","102.5"
"2016","Q1","MALE","CHENNAI","2447","2836","0.9","58.3"
"2016","Q1","MALE","KOCHI","5714","6178","0","30.1"
"2016","Q1","MALE","TRIVANDRUM","12587","16144","0.8","338.8"
"2016","Q1","MALPENSA","DELHI","7729","7883","183.9","107.6"
"2016","Q1","MALPENSA","MUMBAI","0","0","63.4","77.1"
"2016","Q1","MANCHESTER","GOA","6147","7300","1.3","12.9"
"2016","Q1","MANDALAY","GAYA","0","0","0","0"
"2016","Q1","MARUITIUS","BENGALURU","1544","1398","8.6","10.8"
"2016","Q1","MARUITIUS","CHENNAI","1595","1941","3.2","35.6"
"2016","Q1","MARUITIUS","DELHI","6235","6571","31","97.2"
"2016","Q1","MARUITIUS","MUMBAI","12378","13960","20.2","467.4"
"2016","Q1","MEDINA","DELHI","3258","2185","0","0.8"
"2016","Q1","MEDINA","HYDERABAD","0","0","0","0"
"2016","Q1","MEDINA","KOCHI","0","0","0","0"
"2016","Q1","MEDINA","MUMBAI","3027","1330","0","1.4"
"2016","Q1","MELBOURNE","DELHI","7649","8725","57.7","110.2"
"2016","Q1","MOSCOW","DELHI","21549","26701","337.7","567.7"
"2016","Q1","MOSCOW","GOA","628","1362","0","0"
"2016","Q1","MUENCHEN","DELHI","17084","18061","792.8","1191.9"
"2016","Q1","MUENCHEN","MUMBAI","15257","16871","1272.1","1201.7"
"2016","Q1","MUSCAT","AHMEDABAD","7990","10738","0","8.5"
"2016","Q1","MUSCAT","BENGALURU","14820","15541","19.5","319.7"
"2016","Q1","MUSCAT","CHENNAI","29909","30336","27.7","356.4"
"2016","Q1","MUSCAT","DELHI","39289","39884","178.5","364.7"
"2016","Q1","MUSCAT","GOA","10228","13575","6.3","49.9"
"2016","Q1","MUSCAT","HYDERABAD","29970","27635","13.9","213.2"
"2016","Q1","MUSCAT","JAIPUR","12625","14043","13.3","41.6"
"2016","Q1","MUSCAT","KOCHI","37901","42543","122.4","827"
"2016","Q1","MUSCAT","KOZHIKODE","64911","28082","9.1","410.8"
"2016","Q1","MUSCAT","LUCKNOW","20115","21061","8.8","140.8"
"2016","Q1","MUSCAT","MANGALORE","4767","5858","0","0.2"
"2016","Q1","MUSCAT","MUMBAI","54447","69869","56.9","2005"
"2016","Q1","MUSCAT","TRIVANDRUM","28309","33985","100","424.6"
"2016","Q1","NAIROBI","MUMBAI","20720","26766","33.2","477.1"
"2016","Q1","NARITA","DELHI","18142","21558","702.9","1224.8"
"2016","Q1","NARITA","MUMBAI","6073","6996","109","422.1"
"2016","Q1","NAVOI","DELHI","0","0","596.5","1242.4"
"2016","Q1","NAVOI","MUMBAI","0","0","214.2","264.4"
"2016","Q1","NEW YORK","DELHI","21279","24028","166.7","268.9"
"2016","Q1","NEW YORK","MUMBAI","9969","14165","103.8","242.5"
"2016","Q1","NEWARK","AHMEDABAD","7737","10963","0.1","0"
"2016","Q1","NEWARK","DELHI","20447","21164","317.7","628.2"
"2016","Q1","NEWARK","MUMBAI","34373","37074","394.6","395.8"
"2016","Q1","OSAKA","DELHI","1957","2335","75.5","67.6"
"2016","Q1","OSAKA","KOLKATA","29","0","0","0"
"2016","Q1","OSAKA","MUMBAI","225","208","0","0"
"2016","Q1","PARIS","BENGALURU","18405","17689","859.9","843.9"
"2016","Q1","PARIS","CHENNAI","1911","1847","0","0"
"2016","Q1","PARIS","DELHI","43631","45749","2281.6","1748.9"
"2016","Q1","PARIS","MUMBAI","33189","35473","1966.5","2081.6"
"2016","Q1","PARO","DELHI","4748","5687","3.9","10.8"
"2016","Q1","PARO","KOLKATA","4335","4134","0","5.1"
"2016","Q1","PEKING","DELHI","27856","29358","866.1","889"
"2016","Q1","RANGOON","DELHI","753","675","0","0.2"
"2016","Q1","RANGOON","GAYA","6770","6474","0.8","0.3"
"2016","Q1","RANGOON","KOLKATA","1483","2103","0.1","28.3"
"2016","Q1","RASALKHAMA","KOZHIKODE","171","144","0","0"
"2016","Q1","REUNION","CHENNAI","691","642","0","6.3"
"2016","Q1","RIYADH","BENGALURU","1496","1558","0","56.9"
"2016","Q1","RIYADH","CHENNAI","7849","8423","85.4","556.8"
"2016","Q1","RIYADH","DELHI","22489","22952","375.6","1027.9"
"2016","Q1","RIYADH","HYDERABAD","9076","10268","31.7","207.8"
"2016","Q1","RIYADH","KOCHI","21812","24800","47.9","1353.8"
"2016","Q1","RIYADH","KOZHIKODE","0","0","0","0"
"2016","Q1","RIYADH","LUCKNOW","9870","10596","20.1","385.7"
"2016","Q1","RIYADH","MUMBAI","41283","50959","15","1640.4"
"2016","Q1","RIYADH","TRIVANDRUM","5476","6420","1.8","93.2"
"2016","Q1","ROME","DELHI","8219","13433","70.1","156.1"
"2016","Q1","SALALAH","KOCHI","1033","1068","0","0"
"2016","Q1","SALALAH","KOZHIKODE","1706","2294","0","0.4"
"2016","Q1","SALALAH","TRIVANDRUM","640","1048","0","0"
"2016","Q1","SAN FRANCISCO","BENGALURU","349","526","0","0"
"2016","Q1","SAN FRANCISCO","DELHI","6629","7945","8.1","83.9"
"2016","Q1","SANAA","MUMBAI","59","217","0","3.3"
"2016","Q1","SEOUL","CHENNAI","0","0","0","0"
"2016","Q1","SEOUL","DELHI","12819","14077","134.7","307"
"2016","Q1","SEOUL","MUMBAI","6420","6766","204.3","220.9"
"2016","Q1","SEYCHELLES","MUMBAI","6332","6340","0.4","6.1"
"2016","Q1","SHANGHAI","DELHI","8787","9191","620.6","251.7"
"2016","Q1","SHANGHAI","MUMBAI","3444","3439","65","37"
"2016","Q1","SHARJAH","AHMEDABAD","14450","14829","2.6","170.7"
"2016","Q1","SHARJAH","BENGALURU","13180","13654","67.9","189.4"
"2016","Q1","SHARJAH","CHENNAI","15384","17473","19","199.9"
"2016","Q1","SHARJAH","COIMBATORE","10130","10490","3.8","153.6"
"2016","Q1","SHARJAH","DELHI","29273","29283","129.8","419.3"
"2016","Q1","SHARJAH","GOA","6175","6843","8.8","36.3"
"2016","Q1","SHARJAH","HYDERABAD","14554","14189","3.4","201.7"
"2016","Q1","SHARJAH","JAIPUR","14688","14810","1.6","92.2"
"2016","Q1","SHARJAH","KOCHI","53690","60504","43.3","934.8"
"2016","Q1","SHARJAH","KOZHIKODE","41559","43845","14.5","477.4"
"2016","Q1","SHARJAH","MUMBAI","25886","29575","3.9","425.9"
"2016","Q1","SHARJAH","NAGPUR","12413","13459","4.9","161.7"
"2016","Q1","SHARJAH","PUNE","0","0","0","0"
"2016","Q1","SHARJAH","TRIVANDRUM","44565","45084","22.1","722.2"
"2016","Q1","SHARJAH","VARANASI","5990","6941","0.4","0"
"2016","Q1","SHENZHEN","MUMBAI","0","0","0","0"
"2016","Q1","SINGAPORE","AHMEDABAD","8686","10364","413.6","566.8"
"2016","Q1","SINGAPORE","BENGALURU","36923","39601","1644.9","1707.8"
"2016","Q1","SINGAPORE","CHENNAI","79502","93807","2782.6","2429.9"
"2016","Q1","SINGAPORE","COIMBATORE","4782","5925","8","77.5"
"2016","Q1","SINGAPORE","DELHI","84552","88822","4290.9","4268.2"
"2016","Q1","SINGAPORE","HYDERABAD","20847","50507","174.4","147.5"
"2016","Q1","SINGAPORE","KOCHI","17229","21748","47.5","176"
"2016","Q1","SINGAPORE","KOLKATA","14757","17354","458.8","700.3"
"2016","Q1","SINGAPORE","LUCKNOW","5022","5085","0","0"
"2016","Q1","SINGAPORE","MUMBAI","83269","96457","3873.3","3457.9"
"2016","Q1","SINGAPORE","TIRUCHIRAPALLY","40710","42294","1.7","358.9"
"2016","Q1","SINGAPORE","TRIVANDRUM","4189","6228","9.2","35.1"
"2016","Q1","SINGAPORE","VISAKHAPATNAM","2626","3807","1.5","4.5"
"2016","Q1","SYDNEY","DELHI","9332","11315","51.8","218.4"
"2016","Q1","TAIPAE","DELHI","4218","9632","201.4","254.3"
"2016","Q1","TAIPAE","MUMBAI","0","0","54.3","0"
"2016","Q1","TASHKENT","AMRITSAR","3316","3894","0.8","16"
"2016","Q1","TASHKENT","DELHI","8268","8628","49.9","401.1"
"2016","Q1","TEHRAN","DELHI","6781","5946","18.4","124.2"
"2016","Q1","TEHRAN","MUMBAI","4209","4044","7.2","97.3"
"2016","Q1","TELAVIV","MUMBAI","7683","8489","188.7","333.2"
"2016","Q1","TOKYO","DELHI","12619","14472","1236.1","837.2"
"2016","Q1","TORONTO","DELHI","28745","29291","867.2","522.9"
"2016","Q1","VIENNA","DELHI","10892","13463","453.9","588.4"
"2016","Q1","ZURICH","DELHI","18244","19592","958.5","1449.5"
"2016","Q1","ZURICH","MUMBAI","13458","19164","1347.9","1032.4"
"2016","Q2","ABUDHABI","AHMEDABAD","25423","25368","82.5","87.2"
"2016","Q2","ABUDHABI","BENGALURU","31013","33514","86.4","298"
"2016","Q2","ABUDHABI","CHENNAI","37480","37873","26.6","290"
"2016","Q2","ABUDHABI","DELHI","85105","84365","1841.4","2442"
"2016","Q2","ABUDHABI","GOA","3984","4339","0.3","0.1"
"2016","Q2","ABUDHABI","HYDERABAD","41783","46692","114.1","465.9"
"2016","Q2","ABUDHABI","JAIPUR","7283","9156","25","37.6"
"2016","Q2","ABUDHABI","KOCHI","59524","69596","22.8","691.5"
"2016","Q2","ABUDHABI","KOLKATA","9827","10536","8.1","35"
"2016","Q2","ABUDHABI","KOZHIKODE","42538","56472","52.8","627.4"
"2016","Q2","ABUDHABI","LUCKNOW","11870","11557","1","107.9"
"2016","Q2","ABUDHABI","MANGALORE","14737","17535","6.3","25.8"
"2016","Q2","ABUDHABI","MUMBAI","87665","117706","1839.9","2490.8"
"2016","Q2","ABUDHABI","PUNE","10069","11509","0","0"
"2016","Q2","ABUDHABI","TRIVANDRUM","31860","37100","7.2","455.6"
"2016","Q2","ADDIS ABABA","CHENNAI","0","0","0","0"
"2016","Q2","ADDIS ABABA","DELHI","9856","12790","45.9","66.2"
"2016","Q2","ADDIS ABABA","MUMBAI","0","0","0","0"
"2016","Q2","ADEN","MUMBAI","1676","1543","0","14.4"
"2016","Q2","AL AIN","KOZHIKODE","3533","5144","0","0"
"2016","Q2","AL AIN","TRIVANDRUM","9","20","0","0"
"2016","Q2","ALMATY","DELHI","10165","11904","5.5","177"
"2016","Q2","ALMATY","GOA","3015","3419","0","0"
"2016","Q2","AMSTERDAM","DELHI","41430","47540","1903.9","1908.9"
"2016","Q2","AMSTERDAM","MUMBAI","24731","29094","1633.6","1576.4"
"2016","Q2","ANTALYA","DELHI","0","0","0","0"
"2016","Q2","ANTALYA","MUMBAI","0","0","0","0"
"2016","Q2","ASHGABAT","AMRITSAR","7795","7460","0","14.8"
"2016","Q2","ASHGABAT","DELHI","3736","3722","0","32.7"
"2016","Q2","BAGHDAD","DELHI","0","0","0","0"
"2016","Q2","BAHRAIN","BENGALURU","0","0","1.7","0"
"2016","Q2","BAHRAIN","CHENNAI","16715","17462","17.3","324.5"
"2016","Q2","BAHRAIN","DELHI","31621","30944","150.3","508.7"
"2016","Q2","BAHRAIN","HYDERABAD","13989","15370","3.1","158.2"
"2016","Q2","BAHRAIN","KOCHI","13849","16518","16","298.9"
"2016","Q2","BAHRAIN","KOZHIKODE","7056","8462","0","82.7"
"2016","Q2","BAHRAIN","MANGALORE","483","2228","0","0"
"2016","Q2","BAHRAIN","MUMBAI","30798","36773","25.4","847.8"
"2016","Q2","BAHRAIN","TRIVANDRUM","13036","13198","14.4","152.7"
"2016","Q2","BAKU","GOA","8414","8600","0","0"
"2016","Q2","BANGKOK","AHMEDABAD","0","0","0","0"
"2016","Q2","BANGKOK","BENGALURU","21942","23038","938.4","1069"
"2016","Q2","BANGKOK","CHENNAI","27984","30250","1058.5","1497.6"
"2016","Q2","BANGKOK","DELHI","109363","111528","3053.5","932.5"
"2016","Q2","BANGKOK","GAYA","7779","2851","0","0"
"2016","Q2","BANGKOK","HYDERABAD","15736","17042","754.4","719.9"
"2016","Q2","BANGKOK","JAIPUR","4046","4540","0","0"
"2016","Q2","BANGKOK","KOLKATA","69596","66683","760.3","1250.3"
"2016","Q2","BANGKOK","LUCKNOW","3336","2999","0","0"
"2016","Q2","BANGKOK","MUMBAI","100312","102633","4058.3","2202"
"2016","Q2","BANGKOK","VARANASI","2133","5161","0","0"
"2016","Q2","BASRA","DELHI","1967","1999","0","0"
"2016","Q2","BIRMINGHAM","AMRITSAR","8414","6881","0.4","0"
"2016","Q2","BIRMINGHAM","DELHI","12110","12835","377.8","276.2"
"2016","Q2","BISHKEK","DELHI","3206","3900","3.2","56.1"
"2016","Q2","BRUSELLS","DELHI","0","0","0","0"
"2016","Q2","BRUSELLS","MUMBAI","465","237","8.8","2.2"
"2016","Q2","CAIRO","MUMBAI","4520","4966","8.5","93.3"
"2016","Q2","CHICAGO","DELHI","17874","24144","591.9","312.2"
"2016","Q2","CHICAGO","HYDERABAD","2995","3538","22.9","0"
"2016","Q2","CHITTAGONG","KOLKATA","16460","15515","0","0.6"
"2016","Q2","COLOGNE","DELHI","0","0","0","0"
"2016","Q2","COLOGNE","MUMBAI","0","0","0","1009.9"
"2016","Q2","COLOMBO","BENGALURU","20402","19938","670.1","896"
"2016","Q2","COLOMBO","CHENNAI","80312","80269","1123.5","2298.9"
"2016","Q2","COLOMBO","DELHI","27847","27151","319.3","216.5"
"2016","Q2","COLOMBO","GAYA","0","0","0","0"
"2016","Q2","COLOMBO","KOCHI","16438","16075","50.9","246.2"
"2016","Q2","COLOMBO","KOLKATA","4854","4400","2.3","36.4"
"2016","Q2","COLOMBO","MADURAI","18875","19811","0","0"
"2016","Q2","COLOMBO","MUMBAI","41601","41963","272.4","475"
"2016","Q2","COLOMBO","TIRUCHIRAPALLY","16112","16054","7.3","191.8"
"2016","Q2","COLOMBO","TRIVANDRUM","5793","8599","10.9","238.6"
"2016","Q2","COLOMBO","VARANASI","0","0","0","0"
"2016","Q2","DAMMAM","BENGALURU","0","0","0","0"
"2016","Q2","DAMMAM","CHENNAI","3195","2442","42.8","104.5"
"2016","Q2","DAMMAM","DELHI","29268","30671","395.4","262.5"
"2016","Q2","DAMMAM","HYDERABAD","7983","8427","1.2","11.9"
"2016","Q2","DAMMAM","KOCHI","8257","11106","20","308.1"
"2016","Q2","DAMMAM","KOZHIKODE","13273","15518","15.2","214.6"
"2016","Q2","DAMMAM","MANGALORE","4242","4325","0","22.8"
"2016","Q2","DAMMAM","MUMBAI","15513","20701","65.3","1076.4"
"2016","Q2","DAMMAM","TRIVANDRUM","10303","12980","2.5","148.6"
"2016","Q2","DHAKA","CHENNAI","2425","1746","12.1","56.2"
"2016","Q2","DHAKA","DELHI","15292","13858","164.6","129.9"
"2016","Q2","DHAKA","KOLKATA","62247","70283","303.9","377.8"
"2016","Q2","DHAKA","MUMBAI","13845","12756","196.2","85.9"
"2016","Q2","DOHA","AHMEDABAD","12485","15177","586.9","1621.5"
"2016","Q2","DOHA","AMRITSAR","14811","15272","5.6","45.7"
"2016","Q2","DOHA","BENGALURU","21651","24010","2014.6","3391.5"
"2016","Q2","DOHA","CHENNAI","23699","23608","4259.8","5081.4"
"2016","Q2","DOHA","DELHI","67142","68411","2103.3","4557.7"
"2016","Q2","DOHA","GOA","13523","15764","1.5","56.2"
"2016","Q2","DOHA","HYDERABAD","14552","14387","398.7","1442.4"
"2016","Q2","DOHA","KOCHI","48312","54474","228","2351.7"
"2016","Q2","DOHA","KOLKATA","18737","19381","1234.7","1507.2"
"2016","Q2","DOHA","KOZHIKODE","32836","39897","4","394.7"
"2016","Q2","DOHA","MANGALORE","3292","4922","0","0.1"
"2016","Q2","DOHA","MUMBAI","51463","56593","5326.2","7535.7"
"2016","Q2","DOHA","NAGPUR","5548","7647","0.1","56.3"
"2016","Q2","DOHA","TRIVANDRUM","20609","22824","2.8","367.4"
"2016","Q2","DON MUEANG","BENGALURU","10118","10051","115.2","113.7"
"2016","Q2","DON MUEANG","CHENNAI","9716","9995","103","112.4"
"2016","Q2","DON MUEANG","GAYA","304","413","0","0"
"2016","Q2","DON MUEANG","KOCHI","11320","12336","0","0"
"2016","Q2","DON MUEANG","KOLKATA","9055","8614","16.2","0"
"2016","Q2","DUBAI","AHMEDABAD","47507","54834","731.4","1466.9"
"2016","Q2","DUBAI","AMRITSAR","30672","30134","1.7","26.1"
"2016","Q2","DUBAI","BENGALURU","87588","97670","3544","6588.1"
"2016","Q2","DUBAI","CHANDIGARH","14781","14684","0","0"
"2016","Q2","DUBAI","CHENNAI","115330","128156","3462.6","5382.8"
"2016","Q2","DUBAI","DELHI","259273","271806","3479.7","11523.7"
"2016","Q2","DUBAI","GOA","4186","4181","0.5","0.1"
"2016","Q2","DUBAI","HYDERABAD","113247","126199","853.6","4571.8"
"2016","Q2","DUBAI","JAIPUR","19244","19560","0","69.4"
"2016","Q2","DUBAI","KOCHI","136787","154962","648.6","4641.2"
"2016","Q2","DUBAI","KOLKATA","38673","40235","804.4","2513.1"
"2016","Q2","DUBAI","KOZHIKODE","68409","76598","24","515.4"
"2016","Q2","DUBAI","LUCKNOW","20324","19795","2.1","42.6"
"2016","Q2","DUBAI","MADURAI","13579","15548","0","0"
"2016","Q2","DUBAI","MANGALORE","51665","56968","2.1","177.8"
"2016","Q2","DUBAI","MUMBAI","282922","323206","4647.9","13634.3"
"2016","Q2","DUBAI","PUNE","18148","20024","0","0"
"2016","Q2","DUBAI","TIRUCHIRAPALLY","11768","12536","1.2","43.3"
"2016","Q2","DUBAI","TRIVANDRUM","72433","79177","88.8","3599.5"
"2016","Q2","DUBAI","VISAKHAPATNAM","4962","3798","0.3","0"
"2016","Q2","DUSHANBE","DELHI","1110","1172","2.4","42.7"
"2016","Q2","FRANKFURT","AMRITSAR","0","0","0","0"
